id,name,first_name,last_name,title,office_level,office_branch,body,district,party,state,county,municipality,email,phone,website,twitter_handle,twitter_verified,facebook_url,photo_url,source,source_id,scraped_at
CO-MUN-northglenn-mayorprotem,Shannon Lukeman-Hiromasa,Shannon,Lukeman-Hiromasa,Mayor Pro Tem,municipal,executive,City Council,,,CO,Adams/Weld,Northglenn,,(303) 451-8326,https://www.northglenn.org,,0,,,cml_directory,,2026-03-06T02:54:34.206937+00:00
CO-MUN-pagosasprings-mayor,Shari Pierce,Shari,Pierce,Mayor,municipal,executive,Town Board,,,CO,Archuleta,Pagosa Springs,,(970) 264-4151,https://www.pagosasprings.co.gov/,,0,,,cml_directory,,2026-03-06T02:54:34.207136+00:00
CO-MUN-fountain-mayor,Sharon Thompson,Sharon,Thompson,Mayor,municipal,executive,City Council,,,CO,El Paso,Fountain,,(719) 322-2000,https://fountain.colorado.gov/,,0,,,cml_directory,,2026-03-06T02:54:34.205365+00:00
CO-MUN-norwood-mayorprotem,Shawn Fallon,Shawn,Fallon,Mayor Pro Tem,municipal,executive,Town Board,,,CO,San Miguel,Norwood,,(970) 327-4288,https://www.norwoodtown.com,,0,,,cml_directory,,2026-03-06T02:54:34.206958+00:00
CO-MUN-fowler-mayor,Shawn Swope,Shawn,Swope,Mayor,municipal,executive,Town Board,,,CO,Otero,Fowler,,(719) 263-4461,,,0,,,cml_directory,,2026-03-06T02:54:34.205373+00:00
CO-MUN-delnorte-mayor,Shelly Burnett,Shelly,Burnett,Mayor,municipal,executive,Town Board,,,CO,Rio Grande,Del Norte,,(719) 657-2708,https://www.delnortecolorado.com,,0,,,cml_directory,,2026-03-06T02:54:34.204822+00:00
CO-MUN-larkspur-mayor,Sherilyn K. West,Sherilyn,K. West,Mayor,municipal,executive,Town Board,,,CO,Douglas,Larkspur,,(720) 828-6210,https://www.townoflarkspur.org,,0,,,cml_directory,,2026-03-06T02:54:34.206325+00:00
CO-MUN-manzanola-mayor,Shirley Adams,Shirley,Adams,Mayor,municipal,executive,Town Board,,,CO,Otero,Manzanola,,(719) 462-5544,https://townofmanzanola.colorado.gov/,,0,,,cml_directory,,2026-03-06T02:54:34.206594+00:00
CO-MUN-stratton-mayorprotem,Sonia Huppert,Sonia,Huppert,Mayor Pro Tem,municipal,executive,Town Board,,,CO,Kit Carson,Stratton,,(719) 348-5612,https://townofstratton.colorado.gov,,0,,,cml_directory,,2026-03-06T02:54:34.207869+00:00
CO-MUN-yampa-mayor,Stacey L. Geilert,Stacey,L. Geilert,Mayor,municipal,executive,Town Board,,,CO,Routt,Yampa,,(970) 638-4511,https://www.townofyampa.com/,,0,,,cml_directory,,2026-03-06T02:54:34.208256+00:00
CO-MUN-fleming-mayor,Stefan Betley,Stefan,Betley,Mayor,municipal,executive,Town Board,,,CO,Logan,Fleming,,(970) 265-2692,https://www.flemingcolorado.us/,,0,,,cml_directory,,2026-03-06T02:54:34.205251+00:00
CO-MUN-centennial-mayor,Stephanie Piko,Stephanie,Piko,Mayor,municipal,executive,City Council,,,CO,Arapahoe,Centennial,,(303) 325-8000,https://www.centennialco.gov,,0,,,cml_directory,,2026-03-06T02:54:34.204463+00:00
CO-MUN-littleton-mayorprotem,Stephen Barr,Stephen,Barr,Mayor Pro Tem,municipal,executive,City Council,,,CO,Arapahoe/Douglas/Jefferson,Littleton,,(303) 795-3700,https://www.littletonco.gov,,0,,,cml_directory,,2026-03-06T02:54:34.206387+00:00
CO-MUN-gypsum-mayor,"Stephen Carver, Sr.",Stephen,"Carver, Sr.",Mayor,municipal,executive,Town Board,,,CO,Eagle,Gypsum,,(970) 524-7514,https://www.townofgypsum.com,,0,,,cml_directory,,2026-03-06T02:54:34.205795+00:00
CO-MUN-wiley-mayor,Stephen McKitrick,Stephen,McKitrick,Mayor,municipal,executive,Town Board,,,CO,Prowers,Wiley,,(719) 829-4974,,,0,,,cml_directory,,2026-03-06T02:54:34.208178+00:00
CO-MUN-edgewater-mayor,Steve Conklin,Steve,Conklin,Mayor,municipal,executive,City Council,,,CO,Jefferson,Edgewater,,(303) 235-8300,https://www.edgewaterco.gov/,,0,,,cml_directory,,2026-03-06T02:54:34.205080+00:00
CO-MUN-olathe-mayorprotem,Steve Gottlieb,Steve,Gottlieb,Mayor Pro Tem,municipal,executive,Town Board,,,CO,Montrose,Olathe,,(970) 323-5601,https://www.townofolathe.org,,0,,,cml_directory,,2026-03-06T02:54:34.207018+00:00
CO-MUN-monument-mayorprotem,Steve King,Steve,King,Mayor Pro Tem,municipal,executive,Town Board,,,CO,El Paso,Monument,,(719) 481-2954,https://www.townofmonument.org,,0,,,cml_directory,,2026-03-06T02:54:34.206794+00:00
CO-MUN-mtcrestedbutte-mayorprotem,Steve Morris,Steve,Morris,Mayor Pro Tem,municipal,executive,Town Board,,,CO,Gunnison,Mt. Crested Butte,,(970) 349-6632,https://mtcb.colorado.gov/,,0,,,cml_directory,,2026-03-06T02:54:34.206864+00:00
CO-MUN-gilcrest-mayor,Steve Nothem,Steve,Nothem,Mayor,municipal,executive,Town Board,,,CO,Weld,Gilcrest,,(970) 737-2426,https://www.townofgilcrest.org,,0,,,cml_directory,,2026-03-06T02:54:34.205514+00:00
CO-MUN-florence-mayor,Steve Wolfe,Steve,Wolfe,Mayor,municipal,executive,City Council,,,CO,Fremont,Florence,,(719) 784-4848,https://www.cityofflorenceco.gov,,0,,,cml_directory,,2026-03-06T02:54:34.205272+00:00
CO-MUN-commercecity-mayor,Steven J. Douglas,Steven,J. Douglas,Mayor,municipal,executive,City Council,,,CO,Adams,Commerce City,,(303) 289-3600,https://www.c3gov.com,,0,,,cml_directory,,2026-03-06T02:54:34.204639+00:00
CO-MUN-glendale-mayorprotem,Storm Gloor,Storm,Gloor,Mayor Pro Tem,municipal,executive,City Council,,,CO,Arapahoe,Glendale,,(303) 759-1513,https://www.glendale.co.us,,0,,,cml_directory,,2026-03-06T02:54:34.205536+00:00
CO-MUN-greenmountainfalls-mayorprotem,Sunde King,Sunde,King,Mayor Pro Tem,municipal,executive,Town Board,,,CO,El Paso/Teller,Green Mountain Falls,,(719) 684-9414,https://greenmountainfalls.colorado.gov,,0,,,cml_directory,,2026-03-06T02:54:34.205712+00:00
CO-MUN-longmont-mayorprotem,Susie Hidalgo-Fahring,Susie,Hidalgo-Fahring,Mayor Pro Tem,municipal,executive,City Council,,,CO,Boulder/Weld,Longmont,,(303) 776-6050,,,0,,,cml_directory,,2026-03-06T02:54:34.206464+00:00
CO-MUN-kiowa-mayorprotem,Tammy Hart,Tammy,Hart,Mayor Pro Tem,municipal,executive,Town Board,,,CO,Elbert,Kiowa,,(303) 621-2366,https://townofkiowa.colorado.gov/,,0,,,cml_directory,,2026-03-06T02:54:34.206119+00:00
CO-MUN-evans-mayorprotem,Tammy Pletka,Tammy,Pletka,Mayor Pro Tem,municipal,executive,City Council,,,CO,Weld,Evans,,(970) 475-1170,https://www.evanscolorado.gov,,0,,,cml_directory,,2026-03-06T02:54:34.205182+00:00
CO-MUN-hillrose-mayorprotem,Tammy Smith,Tammy,Smith,Mayor Pro Tem,municipal,executive,Town Board,,,CO,Morgan,Hillrose,,(970) 847-3761,https://www.hillrosecolorado.org,,0,,,cml_directory,,2026-03-06T02:54:34.205866+00:00
CO-MUN-avon-mayor,Tamra N. Underwood,Tamra,N. Underwood,Mayor,municipal,executive,Town Board,,,CO,Eagle,Avon,,(970) 748-4000,https://www.avon.org,,0,,,cml_directory,,2026-03-06T02:54:34.204016+00:00
CO-MUN-sheridan-mayor,Tara Beiter-Fluhr,Tara,Beiter-Fluhr,Mayor,municipal,executive,City Council,,,CO,Arapahoe,Sheridan,,(303) 762-2200,https://www.ci.sheridan.co.us,,0,,,cml_directory,,2026-03-06T02:54:34.207636+00:00
CO-MUN-telluride-mayor,Teddy Errico,Teddy,Errico,Mayor,municipal,executive,Town Board,,,CO,San Miguel,Telluride,,(970) 728-3071,https://www.telluride-co.gov/,,0,,,cml_directory,,2026-03-06T02:54:34.207921+00:00
CO-MUN-kiowa-mayor,Terry Howard,Terry,Howard,Mayor,municipal,executive,Town Board,,,CO,Elbert,Kiowa,,(303) 621-2366,https://townofkiowa.colorado.gov/,,0,,,cml_directory,,2026-03-06T02:54:34.206116+00:00
CO-MUN-bayfield-mayor,Thomas Au,Thomas,Au,Mayor,municipal,executive,Town Board,,,CO,La Plata,Bayfield,,(970) 884-9544,https://www.bayfieldgov.org,,0,,,cml_directory,,2026-03-06T02:54:34.204052+00:00
CO-MUN-granada-mayorprotem,Thomas Sanchez,Thomas,Sanchez,Mayor Pro Tem,municipal,executive,Town Board,,,CO,Prowers,Granada,,(719) 734-5411,,,0,,,cml_directory,,2026-03-06T02:54:34.205587+00:00
CO-MUN-sanluis-mayor,Tiffany Gallegos,Tiffany,Gallegos,Mayor,municipal,executive,Town Board,,,CO,Costilla,San Luis,,(719) 672-3321,https://www.townofsanluisco.org/,,0,,,cml_directory,,2026-03-06T02:54:34.207558+00:00
CO-MUN-yuma-mayor,Tim McClung,Tim,McClung,Mayor,municipal,executive,City Council,,,CO,Yuma,Yuma,,(970) 848-3878,https://cityofyuma.colorado.gov,,0,,,cml_directory,,2026-03-06T02:54:34.208269+00:00
CO-MUN-eckley-mayorprotem,Tim Probasco,Tim,Probasco,Mayor Pro Tem,municipal,executive,Town Board,,,CO,Yuma,Eckley,,(970) 359-2222,https://townofeckley.colorado.gov/,,0,,,cml_directory,,2026-03-06T02:54:34.205065+00:00
CO-MUN-walden-mayor,Timothy J. Oberbroeckling,Timothy,J. Oberbroeckling,Mayor,municipal,executive,Town Board,,,CO,Jackson,Walden,,(970) 723-4344,,,0,,,cml_directory,,2026-03-06T02:54:34.208042+00:00
CO-MUN-nucla-mayorprotem,Timothy W. Pierce,Timothy,W. Pierce,Mayor Pro Tem,municipal,executive,Town Board,,,CO,Montrose,Nucla,,(970) 864-7351,https://townofnucla.colorado.gov,,0,,,cml_directory,,2026-03-06T02:54:34.206970+00:00
CO-MUN-greenmountainfalls-mayor,Todd G. Dixon,Todd,G. Dixon,Mayor,municipal,executive,Town Board,,,CO,El Paso/Teller,Green Mountain Falls,,(719) 684-9414,https://greenmountainfalls.colorado.gov,,0,,,cml_directory,,2026-03-06T02:54:34.205708+00:00
CO-MUN-gypsum-mayorprotem,Tom Edwards,Tom,Edwards,Mayor Pro Tem,municipal,executive,Town Board,,,CO,Eagle,Gypsum,,(970) 524-7514,https://www.townofgypsum.com,,0,,,cml_directory,,2026-03-06T02:54:34.205798+00:00
CO-MUN-parachute-mayor,Tom Rugaard,Tom,Rugaard,Mayor,municipal,executive,Town Board,,,CO,Garfield,Parachute,,(970) 285-7630,https://www.parachute.gov,,0,,,cml_directory,,2026-03-06T02:54:34.207249+00:00
CO-MUN-hooper-mayor,Tommy Dentler,Tommy,Dentler,Mayor,municipal,executive,Town Board,,,CO,Alamosa,Hooper,,(719) 378-2204,,,0,,,cml_directory,,2026-03-06T02:54:34.205906+00:00
CO-MUN-lasalle-mayor,Tony Asbury,Tony,Asbury,Mayor,municipal,executive,Town Board,,,CO,Weld,La Salle,,(970) 284-6931,https://www.lasalletown.com,,0,,,cml_directory,,2026-03-06T02:54:34.206197+00:00
CO-MUN-peetz-mayor,Traci D. Davenport,Traci,D. Davenport,Mayor,municipal,executive,Town Board,,,CO,Logan,Peetz,,(970) 334-2473,https://www.townofpeetz.com/,,0,,,cml_directory,,2026-03-06T02:54:34.207289+00:00
CO-MUN-frederick-mayor,Tracie Crites,Tracie,Crites,Mayor,municipal,executive,Town Board,,,CO,Weld,Frederick,,(720) 382-5500,https://www.frederickco.gov,,0,,,cml_directory,,2026-03-06T02:54:34.205423+00:00
CO-MUN-castlepines-mayor,Tracy Engerman,Tracy,Engerman,Mayor,municipal,executive,City Council,,,CO,Douglas,Castle Pines,,(303) 705-0200,https://www.castlepinesco.gov/,,0,,,cml_directory,,2026-03-06T02:54:34.204396+00:00
CO-MUN-elizabeth-mayorprotem,Tracy J. Hutchins,Tracy,J. Hutchins,Mayor Pro Tem,municipal,executive,Town Board,,,CO,Elbert,Elizabeth,,(303) 646-4166,https://www.townofelizabeth.org,,0,,,cml_directory,,2026-03-06T02:54:34.205091+00:00
CO-MUN-ordway-mayorprotem,Tracy Pepper,Tracy,Pepper,Mayor Pro Tem,municipal,executive,Town Board,,,CO,Crowley,Ordway,,(719) 267-3134,https://townofordway.colorado.gov,,0,,,cml_directory,,2026-03-06T02:54:34.207071+00:00
CO-MUN-vail-mayor,Travis Coggin,Travis,Coggin,Mayor,municipal,executive,Town Board,,,CO,Eagle,Vail,,(970) 479-2100,https://www.vail.gov/,,0,,,cml_directory,,2026-03-06T02:54:34.208005+00:00
CO-MUN-meeker-mayor,Travis Day,Travis,Day,Mayor,municipal,executive,Town Board,,,CO,Rio Blanco,Meeker,,(970) 878-5344,,,0,,,cml_directory,,2026-03-06T02:54:34.206636+00:00
CO-MUN-hayden-mayorprotem,Trevor Gann,Trevor,Gann,Mayor Pro Tem,municipal,executive,Town Board,,,CO,Routt,Hayden,,(970) 276-3741,https://www.haydencolorado.com,,0,,,cml_directory,,2026-03-06T02:54:34.205856+00:00
CO-MUN-mead-mayorprotem,Trisha Harris,Trisha,Harris,Mayor Pro Tem,municipal,executive,Town Board,,,CO,Weld,Mead,,(970) 535-4477,https://www.townofmead.org,,0,,,cml_directory,,2026-03-06T02:54:34.206619+00:00
CO-MUN-pritchett-mayor,Troy Plagge,Troy,Plagge,Mayor,municipal,executive,Town Board,,,CO,Baca,Pritchett,,(719) 523-4006,https://www.bacacountyco.gov/towns/pritchett-colorado/,,0,,,cml_directory,,2026-03-06T02:54:34.207359+00:00
CO-MUN-cheraw-mayorprotem,Tyler Graham,Tyler,Graham,Mayor Pro Tem,municipal,executive,Town Board,,,CO,Otero,Cheraw,,(719) 853-6013,https://townofcheraw.colorado.gov/,,0,,,cml_directory,,2026-03-06T02:54:34.204504+00:00
CO-MUN-southfork-mayor,Tyler Schmidt,Tyler,Schmidt,Mayor,municipal,executive,Town Board,,,CO,Rio Grande,South Fork,,(719) 873-0152,https://townofsouthfork.colorado.gov,,0,,,cml_directory,,2026-03-06T02:54:34.207805+00:00
CO-MUN-ault-mayorprotem,Tyrell Anderson,Tyrell,Anderson,Mayor Pro Tem,municipal,executive,Town Board,,,CO,Weld,Ault,,(970) 834-2844,https://www.aultcolorado.gov/,,0,,,cml_directory,,2026-03-06T02:54:34.203951+00:00
CO-MUN-alamosa-mayor,Tyron Coleman,Tyron,Coleman,Mayor,municipal,executive,City Council,,,CO,Alamosa,Alamosa,,(719) 589-2593,https://www.cityofalamosa.org,,0,,,cml_directory,,2026-03-06T02:54:34.203831+00:00
CO-MUN-holly-mayor,"Vance Brian, Jr.",Vance,"Brian, Jr.",Mayor,municipal,executive,Town Board,,,CO,Prowers,Holly,,(719) 537-6622,https://www.townofhollyco.gov/,,0,,,cml_directory,,2026-03-06T02:54:34.205878+00:00
CO-MUN-montevista-mayorprotem,Victor Sigala,Victor,Sigala,Mayor Pro Tem,municipal,executive,City Council,,,CO,Rio Grande,Monte Vista,,(719) 852-2692,,,0,,,cml_directory,,2026-03-06T02:54:34.206738+00:00
CO-MUN-lakewood-mayor,Wendi Strom,Wendi,Strom,Mayor,municipal,executive,City Council,,,CO,Jefferson,Lakewood,,(303) 987-7000,https://www.lakewood.org,,0,,,cml_directory,,2026-03-06T02:54:34.206283+00:00
CO-MUN-empire-mayor,Wendy Koch,Wendy,Koch,Mayor,municipal,executive,Town Board,,,CO,Clear Creek,Empire,,(303) 569-2978,https://townofempire.colorado.gov,,0,,,cml_directory,,2026-03-06T02:54:34.205108+00:00
CO-MUN-kremmling-mayor,Wes Howell,Wes,Howell,Mayor,municipal,executive,Town Board,,,CO,Grand,Kremmling,,(970) 724-3249,https://townofkremmling.colorado.gov/,,0,,,cml_directory,,2026-03-06T02:54:34.206142+00:00
CO-MUN-bennett-mayor,Whitney Oakley,Whitney,Oakley,Mayor,municipal,executive,Town Board,,,CO,Adams/Arapahoe,Bennett,,(303) 644-3249,https://www.bennettco.gov/,,0,,,cml_directory,,2026-03-06T02:54:34.204068+00:00
CO-MUN-berthoud-mayor,William Karspeck,William,Karspeck,Mayor,municipal,executive,Town Board,,,CO,Larimer/Weld,Berthoud,,(970) 532-2643,https://www.berthoud.org,,0,,,cml_directory,,2026-03-06T02:54:34.204089+00:00
CO-MUN-coloradosprings-mayor,Yemi Mobolade,Yemi,Mobolade,Mayor,municipal,executive,City Council,,,CO,El Paso,Colorado Springs,,(719) 385-2489,https://www.coloradosprings.gov,,0,,,cml_directory,,2026-03-06T02:54:34.204598+00:00
CO-MUN-ward-mayor,Zalen Edwards,Zalen,Edwards,Mayor,municipal,executive,Town Board,,,CO,Boulder,Ward,,(303) 459-9273,,,0,,,cml_directory,,2026-03-06T02:54:34.208089+00:00
CO-MUN-fortlupton-mayor,Zo A. Hubbard,Zo,A. Hubbard,Mayor,municipal,executive,City Council,,,CO,Weld,Fort Lupton,,(303) 857-6694,https://www.fortluptonco.gov/,,0,,,cml_directory,,2026-03-06T02:54:34.205327+00:00
CO-SL-656fc5a0,Alex Valdez,Alex,Valdez,State Representative,state_legislature,legislative,House,HD-5,Democratic,CO,,,alex.valdez.house@coleg.gov,303-866-2925,https://leg.colorado.gov/legislators/alex-valdez,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_valdez%2Calex.jpg?itok=NsEe2BaG,openstates,ocd-person/45c957a4-0017-4c0c-8650-393d656fc5a0,2026-03-06T02:42:19.807196+00:00
CO-SL-91bde5cd,Amy Paschal,Amy,Paschal,State Representative,state_legislature,legislative,House,HD-18,Democratic,CO,,,amy.paschal.house@coleg.gov,303-866-2932,https://leg.colorado.gov/legislators/amy-paschal,,0,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/AmyPaschall24.jpg,openstates,ocd-person/34dbb5f1-239b-4924-911e-27ff91bde5cd,2026-03-06T02:42:19.809251+00:00
CO-SL-0e4fda0c,Andy Boesenecker,Andy,Boesenecker,State Representative,state_legislature,legislative,House,HD-53,Democratic,CO,,,andrew.boesenecker.house@coleg.gov,303-866-2917,https://leg.colorado.gov/legislators/andrew-boesenecker,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_boesenecker%2Candrew.jpg?itok=3jMO1y9L,openstates,ocd-person/278f042b-4fe3-4325-ad59-bc240e4fda0c,2026-03-06T02:42:19.809925+00:00
CO-SL-c1ceb2b5,Ava Flanell,Ava,Flanell,State Representative,state_legislature,legislative,House,HD-14,Republican,CO,,,ava.flanell.house@coleg.gov,303-866-2965,https://leg.colorado.gov/legislators/ava-flanell,,0,,,openstates,ocd-person/af9e96aa-fb8b-49bb-96d8-e6c2c1ceb2b5,2026-03-06T02:42:19.810313+00:00
CO-SL-5e931556,Barbara Kirkmeyer,Barbara,Kirkmeyer,State Senator,state_legislature,legislative,Senate,SD-23,Republican,CO,,,barbara.kirkmeyer.senate@coleg.gov,303-866-4876,https://leg.colorado.gov/legislators/barbara-kirkmeyer,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_kirkmeyer%2Cbarb-.jpg?itok=0RWY0AqY,openstates,ocd-person/6d1fcaf0-ed3d-4772-876f-09dc5e931556,2026-03-06T02:42:19.810552+00:00
CO-SL-1f036c7a,Bob Marshall,Bob,Marshall,State Representative,state_legislature,legislative,House,HD-43,Democratic,CO,,,bob.marshall.house@coleg.gov,303-866-2936,https://leg.colorado.gov/legislators/bob-marshall,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_marshall%2C%20bob.jpg?itok=5ohSNQXK,openstates,ocd-person/ade56d2d-41d7-436d-b76b-85051f036c7a,2026-03-06T02:42:19.810778+00:00
CO-SL-e972d9d8,Brandi Bradley,Brandi,Bradley,State Representative,state_legislature,legislative,House,HD-39,Republican,CO,,,brandi.bradley.house@coleg.gov,303-866-2935,https://leg.colorado.gov/legislators/brandi-bradley,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_bradley%2Cbrandi.jpg?itok=gkSqfLu8,openstates,ocd-person/5a396024-8dcf-438c-beca-a730e972d9d8,2026-03-06T02:42:19.810990+00:00
CO-SL-e03909c9,Brianna Titone,Brianna,Titone,State Representative,state_legislature,legislative,House,HD-27,Democratic,CO,,,brianna.titone.house@coleg.gov,303-866-2962,https://leg.colorado.gov/legislators/brianna-titone,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_titone%2Cbrianna.jpg?itok=uJAlJK9O,openstates,ocd-person/fa9b604d-5981-4de1-97bc-9400e03909c9,2026-03-06T02:42:19.811187+00:00
CO-SL-e14547eb,Byron Pelton,Byron,Pelton,State Senator,state_legislature,legislative,Senate,SD-1,Republican,CO,,,byron.pelton.senate@coleg.gov,303-866-6360,https://leg.colorado.gov/legislators/byron-pelton,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_pelton%2Cbyron-.jpg?itok=dSwGCsUR,openstates,ocd-person/2d0d060c-6d5f-45da-a069-fe2be14547eb,2026-03-06T02:42:19.811376+00:00
CO-SL-b8f2e921,Carlos Barron,Carlos,Barron,State Representative,state_legislature,legislative,House,HD-48,Republican,CO,,,carlos.barron.house@coleg.gov,303-866-2943,https://leg.colorado.gov/legislators/carlos-barron,,0,,https://i0.wp.com/coloradocommunitymedia.com/wp-content/uploads/2024/10/7A10C326-743A-4DF1-9625-6E709398C30F-JF-Services-Inc-Office-e1728345969755.jpg?resize=150%2C150&ssl=1,openstates,ocd-person/5f8d1bd0-329b-4a87-8d2f-cb62b8f2e921,2026-03-06T02:42:19.811602+00:00
CO-SL-57770e49,Cathy Kipp,Cathy,Kipp,State Senator,state_legislature,legislative,Senate,SD-14,Democratic,CO,,,cathy.kipp.senate@coleg.gov,303-866-4841,https://leg.colorado.gov/legislators/cathy-kipp,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_kipp%2Ccathy-.jpg?itok=5TZvGZWf,openstates,ocd-person/0ddf3b75-c450-419e-8235-553157770e49,2026-03-06T02:42:19.811961+00:00
CO-SL-11463333,Cecelia Espenoza,Cecelia,Espenoza,State Representative,state_legislature,legislative,House,HD-4,Democratic,CO,,,cecelia.espenoza.house@coleg.gov,303-866-2954,https://leg.colorado.gov/legislators/cecelia-espenoza,,0,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/CeceliaEspenoza24.jpg,openstates,ocd-person/a34a6b10-12d9-4109-86d1-76c311463333,2026-03-06T02:42:19.812158+00:00
CO-SL-e0a61458,Chad Clifford,Chad,Clifford,State Representative,state_legislature,legislative,House,HD-37,Democratic,CO,,,chad.clifford.house@coleg.gov,303-866-5510,https://leg.colorado.gov/legislators/chad-clifford,,0,,,openstates,ocd-person/faaae748-7c57-47df-bdf7-1811e0a61458,2026-03-06T02:42:19.812334+00:00
CO-SL-009551a2,Chris Kolker,Chris,Kolker,State Senator,state_legislature,legislative,Senate,SD-16,Democratic,CO,,,chris.kolker.senate@coleg.gov,303-866-4883,https://leg.colorado.gov/legislators/chris-kolker,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_kolker%2Cchris.jpg?itok=DVQOTDRw,openstates,ocd-person/f72691ec-a5a0-413b-a344-e452009551a2,2026-03-06T02:42:19.812513+00:00
CO-SL-a7dfd7f1,Chris Richardson,Chris,Richardson,State Representative,state_legislature,legislative,House,HD-56,Republican,CO,,,chris.richardson.house@coleg.gov,303-866-2912,https://leg.colorado.gov/legislators/chris-richardson,,0,,https://i0.wp.com/coloradocommunitymedia.com/wp-content/uploads/2022/10/20221012-100004-Richardson20for20Facebook.jpg?resize=1200%2C782&ssl=1,openstates,ocd-person/0c428ee3-a327-4906-96c9-c46da7dfd7f1,2026-03-06T02:42:19.812696+00:00
CO-SL-c8ffb4ff,Cleave Simpson,Cleave,Simpson,State Senator,state_legislature,legislative,Senate,SD-6,Republican,CO,,,cleave.simpson.senate@coleg.gov,303-866-4875,https://leg.colorado.gov/legislators/cleave-simpson,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_simpson%2Ccleave.jpg?itok=tY6QiPQW,openstates,ocd-person/715df6f2-cef6-4b88-b745-0207c8ffb4ff,2026-03-06T02:42:19.812888+00:00
CO-SL-cd6cd5b2,Dan Woog,Dan,Woog,State Representative,state_legislature,legislative,House,HD-19,Republican,CO,,,dan.woog.house@coleg.gov,303-866-2924,https://leg.colorado.gov/legislators/dan-woog,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2022a_woog%2C%20dan.jpg?itok=VCcwkzOa,openstates,ocd-person/df050043-0b4f-4b51-8df0-ffd6cd6cd5b2,2026-03-06T02:42:19.813061+00:00
CO-SL-4d553d89,Dusty Johnson,Dusty,Johnson,State Representative,state_legislature,legislative,House,HD-63,Republican,CO,,,dustyforcolorado@gmail.com,303-866-2398,https://leg.colorado.gov/legislators/dusty-johnson,,0,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/DustyJohnsonCO.jpg,openstates,ocd-person/f38f9f4b-9d3a-4e79-a96f-fab94d553d89,2026-03-06T02:42:19.813245+00:00
CO-SL-cb5568ad,Dylan Roberts,Dylan,Roberts,State Senator,state_legislature,legislative,Senate,SD-8,Democratic,CO,,,dylan.roberts.senate@coleg.gov,303-866-4871,https://leg.colorado.gov/legislators/dylan-roberts,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_roberts%2Cdylan.jpg?itok=reORJBqi,openstates,ocd-person/4be512fb-5ebc-422c-a858-d250cb5568ad,2026-03-06T02:42:19.813415+00:00
CO-SL-7c7d42b7,Eliza Hamrick,Eliza,Hamrick,State Representative,state_legislature,legislative,House,HD-61,Democratic,CO,,,eliza.hamrick.house@coleg.gov,303-866-3706,https://leg.colorado.gov/legislators/eliza-hamrick,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_hamrick%2Celiza-.jpg?itok=x__dbth_,openstates,ocd-person/c02b7bf5-a583-43c0-b6d6-2e757c7d42b7,2026-03-06T02:42:19.813869+00:00
CO-SL-8333e694,Elizabeth Velasco,Elizabeth,Velasco,State Representative,state_legislature,legislative,House,HD-57,Democratic,CO,,,elizabeth.velasco.house@coleg.gov,303-866-2949,https://leg.colorado.gov/legislators/elizabeth-velasco,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_velasco%2Celizabeth.jpg?itok=y0rtvQsw,openstates,ocd-person/bd50bf12-cf63-4a3d-a887-93008333e694,2026-03-06T02:42:19.814045+00:00
CO-SL-251bcaf2,Emily Sirota,Emily,Sirota,State Representative,state_legislature,legislative,House,HD-9,Democratic,CO,,,emily.sirota.house@coleg.gov,303-866-2910,https://leg.colorado.gov/legislators/emily-sirota,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_sirota%2Cemily.jpg?itok=lU6YsziF,openstates,ocd-person/c8c1a9c5-c7c2-4894-8829-fc83251bcaf2,2026-03-06T02:42:19.814215+00:00
CO-SL-217de4a8,Gretchen Rydin,Gretchen,Rydin,State Representative,state_legislature,legislative,House,HD-38,Democratic,CO,,,gretchen.rydin.house@coleg.gov,303-866-2953,https://leg.colorado.gov/legislators/gretchen-rydin,,0,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/GretchenRydin2024.jpeg,openstates,ocd-person/e0edd86c-a50d-4e78-96ac-f3e8217de4a8,2026-03-06T02:42:19.814395+00:00
